Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8241,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_163_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6801,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_165_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7530,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_166_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5202,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_169_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8442,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_16_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7511,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_171_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7972,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_172_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7498,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_174_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7524,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_177_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6145,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_178_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6569,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_180_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7949,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_181_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8238,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_183_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7664,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_186_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6326,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_187_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6202,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_18_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8086,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_195_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7086,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_196_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6946,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_198_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7293,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_19_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5767,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_202_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7762,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_204_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5952,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_208_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5220,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_210_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6062,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_211_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7101,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_213_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7671,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_217_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6541,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_222_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8751,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_223_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5783,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_228_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7508,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_22_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6482,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_232_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7363,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_234_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7456,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_238_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5712,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_240_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6271,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_249_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6004,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_24_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7314,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_252_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5092,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_255_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6474,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_259_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6539,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_261_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6516,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_265_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5637,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_267_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6639,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_268_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7381,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_270_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6251,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_271_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5585,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_277_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5257,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_279_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7913,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_280_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8344,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_289_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6397,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_294_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8107,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_301_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8148,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_303_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7504,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_304_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6599,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_306_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7757,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_312_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6595,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_312_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7149,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_313_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5115,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_315_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7062,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_316_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8049,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_318_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5025,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_319_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6184,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_31_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5399,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_321_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7184,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_322_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8732,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_324_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8810,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_325_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8316,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_327_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5985,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_328_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7004,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_330_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8000,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_331_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7315,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_333_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8258,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_334_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5818,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_336_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6103,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_337_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5885,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_339_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6630,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_33_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5704,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_33_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5474,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_340_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7094,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_343_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6443,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_346_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5638,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_34_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5131,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_354_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7704,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_357_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6482,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_360_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8900,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_366_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5636,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_366_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.9440,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_367_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5088,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_367_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8431,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_369_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7768,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_36_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7695,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_370_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6456,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_375_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5277,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_376_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6091,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_378_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7765,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_381_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.9177,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_382_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6919,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_384_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6352,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_385_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6280,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_388_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7351,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_390_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.9320,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_391_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8064,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_393_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5324,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_394_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6612,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_396_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8609,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_397_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5118,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_399_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6402,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_39_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7166,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_403_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8012,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_405_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7037,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_406_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7147,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_408_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6601,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_40_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6567,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_423_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.9072,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_424_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6769,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_426_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5835,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_427_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5741,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_42_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5453,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_42_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5656,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_435_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6333,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_436_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7494,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_43_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5055,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_43_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5420,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_450_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6329,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_451_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7006,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_456_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5041,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_457_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5931,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_45_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5032,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_45_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6405,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_460_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5003,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_46_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5565,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_472_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5023,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_484_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5518,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_486_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6728,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_487_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6375,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_48_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6654,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_496_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7611,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_49_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5935,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_49_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6886,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_4_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6521,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_508_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5077,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_516_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6599,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_51_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7313,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_520_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5947,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_523_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6830,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_528_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5184,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_528_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5508,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_529_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8579,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_52_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6849,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_531_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5033,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_532_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5586,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_540_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5837,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_050000_549_0.wav
